"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"KRTAP5-9",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"KTN1",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"L3MBTL2",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"L3MBTL3",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"L3MBTL4",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"LAGE3",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"LANCL2",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"LAPTM4B",0.0583820721588472,-0.0554088268720795,-0.181068020197548,0.409593875516037,1.1341614343051,1.08168524526675,0.318598483037242,0.929593038709069,0.0941313437662815,-0.527646039284342,-0.94185755656717,2.61019521462595,0.112383129292346,-3.45636408383143e-10
"LAPTM5",0.0583820721588472,-0.0554088268720795,-0.181068020197548,0.409593875516037,1.1341614343051,1.08168524526675,0.318598483037242,0.929593038709069,0.0941313437662815,-0.527646039284342,-0.94185755656717,2.61019521462595,0.112383129292346,-3.45636408383143e-10
"LARP1",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"LARP4",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"LARP4B",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"LASP1",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"LAT",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"LATS1",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"LAX1",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"LCA5",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"LCE1B",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"LCE2A",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
